"tempo(bpm)","Intensidade_media_da_musica","espectograma_medio","espectograma_maximo","energia_medio_rmse","brilhantismo_medio_spectral_centroid","Spectral_Rolloff_Point_Overall_Standard_Deviation","Spectral_Flux_Overall_Standard_Deviation","Spectral_Variability_Overall_Standard_Deviation","Spectral_Rolloff_Point_Overall_Average","Spectral_Flux_Overall_Average","Spectral_Variability_Overall_Average","media_do_zero_cross_rate","media_rhythm_strength","spectral_flatness","mfcc","spectral_contrast","bandwidth","percusiviness","magnitude","Cyclic_Tempograms_Based_on_a_short-time_discrete_Fourier_transformation","Strong Rythm","onset","onset_interval","average_onset_frequency","rolloff","power_spectrum","low_energy","harmonic","Cyclic_Tempograms_based_on_the_autocorrelation_function","octave-based_spectral_contrast","chord_variation","harmonic_flux","average_tempo","spectral_kurtosis","loudness_amplitude","sum_beats","strongest_beat","melbands_skewness","melbands_kurtosis","averaga_beat_spectrum","variation_beat_lenght","slope","entropy_spectrum","inharmonicity","pitch_histogram_C","pitch_histogram_C#","pitch_histogram_D","pitch_histogram_D#","pitch_histogram_E","pitch_histogram_F","pitch_histogram_F#","pitch_histogram_G","pitch_histogram_G#","pitch_histogram_A","pitch_histogram_A#","pitch_histogram_B","spectral_crest_factor","loudness_std","chromagram_C","chromagram_C#","chromagram_D","chromagram_D#","chromagram_E","chromagram_F","chromagram_F#","chromagram_G","chromagram_G#","chromagram_A","chromagram_A#","chromagram_B","regularity_rhythm","spectral_spread","spectral_dissonance","salient_pitch","spectral_valleys1","spectral_valleys2","spectral_valleys3","spectral_valleys4","spectral_valleys5","spectral_valleys6","spectral_energy","beats_loudness_band_ratio1","beats_loudness_band_ratio2","beats_loudness_band_ratio3","beats_loudness_band_ratio4","beats_loudness_band_ratio5","beats_loudness_band_ratio6","chord_stregth","hpcp1","hpcp2","hpcp3","hpcp4","hpcp5","hpcp6","hpcp7","hpcp8","hpcp9","hpcp10","hpcp11","hpcp12","hpcp13","hpcp14","hpcp15","hpcp16","hpcp17","hpcp18","hpcp19","hpcp20","hpcp21","hpcp22","hpcp23","hpcp24","hpcp25","hpcp26","hpcp27","hpcp28","hpcp29","hpcp30","hpcp31","hpcp32","hpcp33","hpcp34","hpcp35","hpcp36","dynamics","spectral_flux","loudness_flatness","roughness","spectral_brighness","sharpness","attack_time","attack","chromagram_centroid","loudness_centroid","loudness_flux","smoothness","Status"
172.27,-7.4950676483,1.3495221,63.54367,0.03215542,1541.5933507398,7.93,1.13,7.78,1.72,2.37,2.44,0.0331630648,1.2386677167,0.016875809,-564.2758036810178,19.9517219981,1247.299039,0.00000125,0.13256422,4.3728616,2.09,77,0.3449422178509958,1.247580108114171,3414.6460187693497,0.13256422,0.26520064,1.1215581e-06,0.10068268,26.00888845679695,23,0.06516433,150.05574709008098,29.888004,13826,84,-17.394659911802282,-1.7007667231435595,7.809645328268742,25.07050815038383,-1.237407757514188e-15,0.31760305857713883,3.203902,0,27.9635258359,0,6.5856129686,0,15.9067882472,41.3373860182,54.7112462006,22.4924012158,0,16.9199594732,0,6.8895643364,-234.59667468420642,7.495067648266067,0.5879524786,0.3789970998,0.2213445483,0.2785785381,0.4010917818,0.3411968989,0.3358756702,0.453866684,0.3299877867,0.1905889974,0.2007398936,0.416224151,1.0125205988917116,3682188.25,0.40209606289863586,0.5209361910820007,-8.433766,-8.482444,-9.041071,-9.446293,-10.064371,-12.645654,-12.645484,0.01364973932504654,0.25206658,0.31228748,0.28217265,0.17767476,0.06332025,0.03839201,0.5843623876571655,0.07834905,0.05238084,0.02743618,0.01805433,0.01369802,0.05502758,0.08907732,0.0675984,0.34886482,0.4231989,0.12155091,0.02872216,0.01268199,0.0140213,0.05481946,0.0894396,0.06002908,0.02456629,0.01653134,0.01920863,0.11566211,0.19943598,0.1099951,0.07368556,0.07920305,0.02999733,0.01723878,0.0171853,0.02928223,0.20638835,0.2999133,0.14200722,0.03932245,0.01833763,0.01688992,0.05128963,0.7798747193618919,0.04022118076682091,0.25774824619293213,0.9817792578694804,0.9817792578694804,1.3817576926477861,0.05578820272697849,0.01824956014752388,-40.666233,56.01606,3.66,1
86.13,-4.0422018215,21.939266,3609.72,0.05550323,2991.7612949937,3.85,1.71,3.08,6.6,2,6.77,0.0774522905,1.3323982868,0.0031933398,-436.2748937558964,19.6932026683,1914.287784,-0.0000247,0.29651466,-1.3305004,1.49,69,0.690935235882971,1.59103490007057,8443.215611696982,0.29651466,0.4180566,-2.7695469e-06,0.17025672,24.807183014070834,25,0.08970018,138.92886513157896,212.13158,20575,42,-19.28243893911744,-1.6545710054649216,7.960743655290104,5.540562801063061,-0.008087494408193664,0.3152857744098465,3.3182802,0.002785814950843988,11.8390884458,0.291808518,20.7323004238,19.1343013965,20.3710136872,20.1486833878,48.7181268672,15.590912249,0.2223302995,10.9219759605,0.0555825749,8.1567428611,-74.00960010808022,4.042201821508209,0.4775893777,0.4005238137,0.38464353,0.4164048744,0.4646302079,0.4690382572,0.6842592879,0.7888681351,0.5417817409,0.3840621903,0.3581175011,0.4087434367,1.5483336387787052,7107108.0,0.4400310814380646,0.5007380247116089,-7.584773,-7.897086,-8.593056,-8.831407,-8.189528,-10.03064,-10.030704,0.031318798661231995,0.3949382,0.24016345,0.10010348,0.05604459,0.0708058,0.22260138,0.5334566235542297,0.14614895,0.11072823,0.04072737,0.05144174,0.04225928,0.0326251,0.0819862,0.10031101,0.09797996,0.18018526,0.1573073,0.06126918,0.04697293,0.04564968,0.05303072,0.07146715,0.07054362,0.0481594,0.03709058,0.03311243,0.05524124,0.1162888,0.12486225,0.07753772,0.06840784,0.08504982,0.08382589,0.0815566,0.11396895,0.21771899,0.43051606,0.37175748,0.12738667,0.06710535,0.0654094,0.09170073,0.3010913428775626,0.08230595290660858,0.18168166279792786,5.615346995311484,5.615346995311484,1.731745155399648,0.06259292122646157,0.017700238153338432,-10.119366,54.5847,5.46,1
73.83,-1.3630466279,39.834682,3928,0.05605008,1287.8122228117,4.28,2,1.34,1.09,4.39,3.68,0.0375840509,0.8928285052,0.038181234,-606.7040068481925,17.3021002768,1036.685393,-0.00000394,0.24223688,-2.131726,2.16,58,0.8406989462451647,1.0791050070378023,3212.113910119969,0.24223688,0.38715473,5.660455e-07,0.1753809,23.326772574214463,22,0.099297255,105.41854527051896,75.50611,28009,35,-28.718138551136235,-1.0722089625739382,8.706429539363599,4.0701557516586035,0.21054443775998677,0.3365431615409477,2.6874058,0,17.8633975482,0,14.7985989492,0,18.1260945709,37.0402802102,31.3485113835,39.3169877408,6.6549912434,13.2224168126,0.7880910683,7.4430823117,-24.502117230518643,1.3630466278530031,0.5140738847,0.4891905429,0.5197087608,0.5036447372,0.5593130071,0.525523816,0.5121640528,0.5348627814,0.5347951005,0.5785669908,0.4655658395,0.4091681925,0.9360469820203657,4205823.5,0.44161880016326904,0.5906779170036316,-9.0000725,-8.429621,-9.46958,-10.148093,-11.208711,-14.210563,-14.210501,0.011437506414949894,0.30853936,0.36542508,0.25988063,0.09575443,0.03215985,0.02661951,0.5069435834884644,0.07364544,0.07051802,0.06473216,0.07014793,0.07609896,0.06940991,0.1155028,0.17894584,0.12913427,0.07037392,0.06419428,0.05732343,0.09304284,0.17708358,0.16428119,0.09538863,0.07602529,0.07271818,0.14089042,0.22291782,0.16809069,0.14075145,0.1632752,0.10212875,0.08661275,0.09041759,0.06505144,0.17366755,0.28075993,0.16831718,0.06886492,0.07234717,0.07682221,0.20402732,0.32649425,0.1970346,0.6006036681735718,0.03049088455736637,0.2418600171804428,0.5502692459490929,0.5502692459490929,1.3317037542956096,0.048841973571037894,0.04030180349946022,-35.601547,44.12582,4.13,1
69.84,-6.2608672464,11.946563,633.07,0.055146728,1971.7956839776,2.64,6.31,7.1,9.21,1.01,1.63,0.0460855112,1.0098722832,0.0015484164,-502.1322163535186,21.3863750087,1644.210294,0.00000709,0.22903496,2.9217963,1.81,81,0.4288655260083832,1.4057974601995284,5966.622253984859,0.22903512,0.42264238,3.054289e-07,0.1709147,28.34229383325031,19,0.0640413,148.4218048527719,61.723206,15937,67,-21.497113462397742,-0.8953823994402327,7.158577387922658,11.285378232598305,-0.004987288218387618,0.21018035803409904,2.867516,0.00012149220609795968,13.7230876947,3.6408191843,7.4216698757,18.2391037984,23.4552774374,22.0199544898,31.8571678628,21.3548048311,20.0245055137,2.5905828811,14.913355505,3.3607561701,-113.99935982788482,6.260867246406775,0.4522581171,0.3555464318,0.3211329378,0.392609149,0.316377919,0.278071616,0.2779919573,0.4314073549,0.4738831534,0.3710211512,0.3536104985,0.3637981197,0.9477837863155025,5369766.5,0.3895937204360962,0.4388910233974457,-8.1921015,-7.7174892,-8.50128,-9.204085,-9.778242,-11.546343,-11.546354,0.018882419914007187,0.08121195,0.5641637,0.3249501,0.06955874,0.01273484,0.07403788,0.531671404838562,0.02362253,0.050474,0.0999495,0.14506957,0.10975803,0.03496666,0.02287812,0.03043733,0.1230737,0.2176871,0.13330115,0.0651317,0.09542803,0.05960589,0.01309861,0.01684765,0.01703738,0.11105563,0.21679209,0.12211046,0.02075836,0.01422183,0.0085255,0.07815339,0.1321895,0.06625948,0.01315641,0.00849517,0.0120129,0.09286928,0.19709532,0.12762071,0.11977959,0.24586357,0.16234832,0.03393537,0.5254178569261657,0.038696251809597015,0.2535862922668457,2.9367551551969893,2.9367551551969893,1.4960010395992658,0.05274656364603455,0.04320133104920387,-46.069122,51.469944,3.86,1
83.35,0,82.0793,3489.75,0.1382726,1634.9064521519,1.52,3.94,1.63,3.63,7.07,4.44,0.0350492968,1.2895484303,0.022172919,-456.37432860293666,18.220264379,1295.636631,-0.0000775,0.6031254,-7.312222,2.05,117,0.3726249865025375,1.404776092918864,3896.5264382377127,0.603128,0.78809613,-8.094379e-06,0.31843054,25.15622614571513,25,0.09916713,138.787088123893,29.023045,32768,64,-18.06816380628897,0.018675660372364893,7.180891409793066,3.5601020101457834,-0.016983738257206695,0.3405743086269978,2.5208912,1.9063383130777714,10.8951283897,3.1677465803,8.7353011759,0,17.7105831533,46.6522678186,40.2687784977,19.534437245,7.8713702904,27.8377729782,6.1435085193,0,0.0,0.0,0.4984994876,0.535730603,0.5691847006,0.6380471763,0.6872420919,0.6169777092,0.4558716965,0.3779159916,0.4072812619,0.5206833227,0.5377343125,0.4799522354,1.3535026916137887,4574466.5,0.41118356585502625,0.5506753921508789,-7.5741854,-7.91657,-9.301397,-9.879667,-10.096964,-11.942127,-11.942091,0.032921016216278076,0.62007725,0.1841007,0.1143039,0.04627582,0.04725164,0.03208353,0.4261060953140259,0.14231287,0.1283815,0.08624368,0.11390122,0.12166033,0.09022247,0.07567076,0.07771992,0.079367,0.14542119,0.15822065,0.08073518,0.08252876,0.10506271,0.08571256,0.1011648,0.11951511,0.11644612,0.12890624,0.13004172,0.14361855,0.18694568,0.16651495,0.13008592,0.21177247,0.19851701,0.09387269,0.06919,0.0660465,0.06816061,0.09825328,0.09412775,0.05656009,0.0603249,0.07284129,0.0931691,0.17116909942637973,0.09089378267526627,0.2743033766746521,1.1416139407665595,1.1416139407665595,1.447155296586058,0.05179836036978888,0.06655187904834747,-10.922543,65.05474,3.27,1
152,-5.5918673241,23.376053,1169.37,0.04573202,1356.1058425566,1.67,2.19,1.07,7.96,4.42,3.46,0.0234480819,1.2589716304,0.0010807035,-559.5249851820263,18.2401283981,1143.021327,-0.0000582,0.16872607,-3.0982443,1.26,144,0.5918719052246749,1.1680111356409157,3007.398481339493,0.16872613,0.3671793,-2.6843293e-06,0.12338684,26.1181759533931,25,0.063155845,136.6573047768879,69.74733,17213,50,-16.333073663385733,-1.7167760053086576,7.701489766649738,5.9634217992424965,-0.020623110740893843,0.2707656464633911,2.450039,8.74036223553838e-05,0,7.5224200241,26.5292464195,3.2659617186,28.5637799491,49.4445188061,42.5913532325,3.2391915406,1.6597510373,21.7106143756,0,12.2072011779,-122.90093249341679,5.591867324134878,0.3499270771,0.5294237577,0.5325752669,0.3505659322,0.2998931955,0.2761213273,0.2931458203,0.2827889243,0.4311107598,0.64120762,0.5661424224,0.3908817392,1.1472103534965912,3421886.5,0.39121928811073303,0.4877411723136902,-6.778873,-7.6002,-8.7284355,-9.176139,-9.322295,-11.720952,-11.720919,0.023762818425893784,0.5342363,0.423914,0.08816803,0.01759395,0.01010603,0.00342708,0.5051902532577515,0.31709597,0.18317817,0.05631313,0.03910929,0.03483956,0.09708916,0.13545744,0.07224517,0.02355567,0.01284442,0.01473139,0.14577927,0.2671385,0.15525272,0.14649405,0.28079188,0.16698404,0.0155419,0.00880036,0.01723281,0.11756167,0.18177445,0.08626933,0.01305177,0.0088048,0.01484249,0.08596727,0.12307037,0.05929393,0.01695478,0.01096805,0.01205447,0.03419686,0.06204616,0.08800531,0.21961802,0.2959806753262612,0.04931671917438507,0.2743351459503174,1.0755853424490078,1.0755853424490078,1.4816681942987335,0.06046863189720338,0.030836142599582672,-42.724743,63.366154,2.31,1
95.7,-0.0002650764,79.36304,9537.38,0.18076554,2110.3671232568,7.56,3.1,1.37,1.8,7,4.4,0.048029566,1.65745114,0.003198978,-382.58130044232,19.1070974029,1539.923069,0.0002785497,0.73603433,0.000104038,1.65,134,0.6319865917381445,1.6651983235485353,5439.475441569514,0.73603433,0.9242547,-7.053149e-05,0.4035272,26.365309171006313,29,0.14964722,136.690426406775,113.07648,32767,47,-16.911508649398307,0.12445511605116942,6.440991268461045,8.30644259415567,0.0,0.3511285854643068,2.41458,0.00010539483446543465,12.0569524387,11.3299000303,7.1493486822,22.6598000606,11.2693123296,22.6598000606,15.5710390791,25.3256588912,13.8745834596,0,7.8158133899,3.7564374432,-0.001499526675061706,0.0002650763603796191,0.4864540845,0.4440941023,0.4500402859,0.4585904103,0.5132819332,0.629281771,0.6766835004,0.6089401576,0.5529677455,0.4596369257,0.4191537377,0.4293715625,1.9048317229628584,4691235.0,0.4494933784008026,0.44024336338043213,-7.207856,-7.9240828,-8.315591,-8.3074665,-8.315116,-10.82883,-10.828704,0.07103429734706879,0.55726945,0.07213579,0.10371168,0.10417263,0.1314563,0.05741101,0.5001553893089294,0.09213194,0.07217884,0.06190721,0.08254988,0.1073588,0.08826604,0.06999116,0.07511968,0.10992312,0.13533069,0.09036782,0.06503363,0.08991878,0.0759789,0.0460582,0.04512212,0.05414046,0.07550538,0.09587132,0.08975799,0.07074288,0.05773151,0.06369918,0.098649,0.18025422,0.21430033,0.20651321,0.17702734,0.11857688,0.1007027,0.09305384,0.08458895,0.10074814,0.11032552,0.09564778,0.09873673,1.0,0.12273133546113968,0.21447689831256866,1.0296868378434674,1.0296868378434674,1.5178147411185887,0.05319795579923502,0.09636680781841278,-32.2077,56.325153,4.60,1
99.38,-4.8875081497,8.662261,318.3391,0.046584103,1772.3283661298,1.64,1.7,1.16,1.01,2.28,2.21,0.0452041862,1.130692938,0.01683308,-572.4805607016449,20.7528327924,1131.57521,0.00000686,0.19257426,2.964186,3.2,91,0.6026633683776541,1.358809383028133,3648.636270528976,0.1925743,0.36118323,-5.6504825e-07,0.1468091,26.738213699587384,24,0.14123125,142.59680328097153,28.263224,18667,45,-19.730664693641263,-1.3365204599636118,6.795354205356835,7.458409525454044,-0.10513742730652408,0.3667479739220536,3.0171556,9.057738572683616e-05,14.0510948905,0,29.7445255474,16.6058394161,21.2591240876,31.3868613139,35.1277372263,27.8284671533,0,6.295620437956204,0,9.3065693431,-105.33672355058164,4.887508149676341,0.5938933521,0.4034918333,0.2740052133,0.265129785,0.4551561848,0.6145426694,0.4540015854,0.4179996447,0.3663074382,0.4141555163,0.373087562,0.4253844913,0.5348529236047406,4054041.75,0.40854987502098083,0.46839746832847595,-8.572442,-7.9093256,-9.206864,-9.646551,-9.614688,-12.613474,-12.613551,0.012857071124017239,0.10200126,0.40631965,0.25516155,0.19540651,0.03009651,0.04352969,0.5166287422180176,0.09644774,0.06011314,0.01166507,0.01117202,0.01198404,0.1559579,0.39891955,0.25952867,0.01558218,0.01358143,0.01642941,0.05407392,0.08597569,0.04375913,0.00960828,0.00948401,0.00809641,0.03491701,0.07119889,0.07032275,0.19875318,0.4032633,0.25657752,0.02667762,0.00861348,0.01529858,0.07457083,0.24088742,0.20477416,0.03347414,0.01122088,0.01650871,0.09485721,0.20257095,0.12898377,0.05266804,0.4854127588890088,0.0325835645198822,0.22997166216373444,0.8936421513889111,0.8936421513889111,1.5409655428257705,0.05128803169619482,0.0314142107963562,-31.223307,53.40918,4.54,1
99.38,-0.4468114971,4.998822,265.4571,0.10802899,1835.5384745285,3.57,3.46,1.2,5.02,9.42,5.5,0.0540416233,1.3533492625,0.004638582,-454.76017427975364,19.0857152993,1640.062771,0.00000561,0.45957297,-7.772233,1.35,97,0.6042025699168557,1.2510971285640198,5306.0595816503,0.45957297,0.6052583,-1.7125773e-05,0.32206285,25.590249908304425,23,0.11055757,147.10247062341688,44.890434,31125,49,-18.80986318390422,-0.4653839870981128,9.451642336141758,9.85296288691461,0.005930829232677167,0.33599432229226317,2.923069,4.565572513690156e-184,0,6.2618595825,0,5.3130929791,27.3244781784,40.2277039848,32.2580645161,0.9487666034,12.3339658444,4.7438330171,0,8.7286527514,-4.172576642452981,0.4468114971185034,0.4291634456,0.4726821773,0.5299043652,0.5421169594,0.52794085,0.4672450527,0.4925749478,0.4479607274,0.4130230964,0.4202295096,0.4907536744,0.4616031886,1.2535967829933041,4763410.5,0.3980376720428467,0.5822489857673645,-9.231886,-8.193637,-9.128207,-9.657145,-10.299245,-12.149221,-12.149223,0.015911178663372993,0.3533599,0.18968919,0.30824867,0.09407438,0.04737847,0.05348776,0.5217803716659546,0.12026142,0.11385086,0.11546375,0.15095511,0.17904972,0.16475822,0.14145717,0.11264563,0.09272332,0.09107662,0.09964143,0.15216574,0.20038049,0.15248382,0.0978393,0.10487115,0.10247806,0.14933692,0.19460046,0.1320411,0.13990737,0.20878248,0.14129236,0.19163977,0.18809591,0.06988713,0.17700015,0.24918583,0.14623925,0.0646126,0.0622694,0.06649779,0.11127248,0.14769688,0.11464057,0.10212514,0.23798707302514888,0.0395832359790802,0.22157661616802216,1.5666876750263885,1.5666876750263885,1.3614026661003262,0.05027000490918017,0.0687459260225296,-17.681992,57.249485,5.09,1
83.35,-13.9392022551,5.0170674,151.65,0.02090661,2349.322262406,5.15,1.9,1.43,6.3,2.58,2.26,0.0590038004,1.1529276246,0.00382655,-551.763917557588,19.5172094635,1537.957359,0.00000226,0.107110456,1.0732833,1.78,82,0.7153036029226505,1.1194678561338434,6118.829666940789,0.10711054,0.18557613,-8.326489e-07,0.076198824,26.9933857817709,23,0.031181224,137.88144853202667,17.427301,6584,37,-32.35645687338553,-2.625153868514075,9.703017583495166,6.887241018936038,2.516062440278849e-15,0.2640378942906583,3.5661519,0.00010506729080160844,22.4395857307,0,14.1542002301,0,16.915995397,46.0299194476,33.9470655926,19.5627157652,8.4004602992,18.0667433832,11.7376294591,0,-669.199555573884,13.939202255110088,0.401063214,0.3960802809,0.4318188228,0.3950518356,0.5099925535,0.5917747372,0.4447367417,0.3928749516,0.426636651,0.5575296631,0.5123511591,0.3780177698,0.8985770886017989,4994961.0,0.4314216375350952,0.5646492838859558,-8.518633,-7.2812853,-8.599185,-8.843047,-8.596839,-11.116702,-11.116597,0.015725238248705864,0.14057234,0.2943563,0.37951905,0.06606881,0.06871646,0.11174379,0.5682765245437622,0.37073076,0.21716712,0.14907086,0.22823328,0.13285466,0.05272929,0.05490462,0.06367141,0.13914104,0.1835286,0.11119869,0.06334616,0.06169518,0.05713198,0.12155595,0.17368624,0.1099995,0.05358381,0.04804451,0.04711802,0.10492967,0.16765635,0.13399284,0.20434393,0.28037718,0.15312156,0.06398989,0.05743267,0.05037669,0.14925677,0.22354454,0.12991641,0.05502194,0.05429778,0.05535052,0.21055692,0.17530389929674656,0.04028886556625366,0.18369320034980774,6.111044245258769,6.111044245258769,1.6671806752722609,0.05012112161937957,0.05624924227595329,-56.132614,47.520607,5.20,1
143.55,-7.3437341065,2.3731143,121.7563,0.050309874,1808.4148173313,1.29,2.25,3.54,1.15,4.83,1.3,0.0457952635,1.0484479489,0.00949634,-531.8549727323605,19.2599462912,1132.627551,-0.000000994,0.258026,-4.5199528,2.23,50,0.8197347625919054,1.3793032602577484,3771.9271916723105,0.25802615,0.3988721,6.29106e-07,0.18155298,27.72199884572953,27,0.09300836,136.79718472885705,39.474636,14069,34,-20.162677897666086,-0.5878839185714118,6.70422339659569,9.133606135845184,-0.028306230428677824,0.33441599443708847,3.111075,9.514104222092453e-05,0.4248539565,3.239511418,5.7355284121,18.1625066383,44.0785979819,15.6664896442,45.8311205523,11.6834838024,0.3717472119,9.1343600637,0.0531067446,24.2697822623,-146.46287027882946,7.343734106456779,0.6266570825,0.544992922,0.5650659141,0.3942795813,0.4776234109,0.6822720479,0.475973001,0.3812984004,0.4423836512,0.6182913508,0.4636671914,0.4276865846,0.9111628881657748,3587377.25,0.4429894685745239,0.6135363578796387,-7.695232,-6.6959486,-7.8746214,-8.324626,-9.002202,-11.643607,-11.643391,0.019896935671567917,0.11831507,0.3640949,0.4125891,0.10736179,0.04687205,0.03562822,0.5066291093826294,0.38863185,0.16806786,0.07147783,0.08770842,0.04412,0.017245,0.02184384,0.03831251,0.28115386,0.4242573,0.19570503,0.05067167,0.03740703,0.02676794,0.2181583,0.39495704,0.21524757,0.03871733,0.02214913,0.02968204,0.09113345,0.12716794,0.09286043,0.18898682,0.2850937,0.16145249,0.04697053,0.03062903,0.03680479,0.13459292,0.20221911,0.1105114,0.03006552,0.02035176,0.03798576,0.26894847,0.29559478661117683,0.05049360543489456,0.20239201188087463,6.384436103125729,6.384436103125729,1.5126337497784859,0.06780226757369621,0.033514149487018585,-49.497375,58.305084,5.46,1
95.7,-8.1100070946,4.9109755,524.8462,0.023870021,1816.3519821001,4.57,2.35,3.68,8,6.26,1.34,0.0471660035,1.1389678997,0.003044516,-598.6258203703765,19.333523409,1299.806795,-0.0001277554,0.09543351,-9.9435885,1.78,77,0.658798713283763,1.726580989498858,4210.5495393829815,0.09543351,0.20309502,-7.125324e-05,0.07016321,23.87107273130942,29,0.061727792,143.4257545870697,79.99386,12881,44,-20.662963354725502,-2.1944803183626256,8.587274419854035,8.852832539356314,-0.003774164057155888,0.6631817956919784,3.0357041,0.0001461406544649581,0,9.3231734648,0.0896458987,25.6835499776,9.8162259077,39.1304347826,48.4536082474,6.3648588077,3.4961900493,0.0448229494,3.4961900493,27.6109367996,-343.28454779636394,8.110007094582594,0.3299150282,0.3439898185,0.4105056012,0.4016702056,0.4297788323,0.4009645677,0.4505272295,0.4769285878,0.4428579141,0.4307673591,0.5077156701,0.4919076899,0.92884530062933,3744013.75,0.42595037817955017,0.49175727367401123,-8.964076,-8.40081,-9.264871,-9.647331,-9.423267,-12.579955,-12.579903,0.014770624227821827,0.18197343,0.4126822,0.22934802,0.12337399,0.07164698,0.04180086,0.5004622340202332,0.14624022,0.11238097,0.09104355,0.1123746,0.14128794,0.1750993,0.16195425,0.10318778,0.07114844,0.04668088,0.03582947,0.04203502,0.06725198,0.09473985,0.14009103,0.13837172,0.08814632,0.07107672,0.06132146,0.05713013,0.11810101,0.16662039,0.13198277,0.08104603,0.0426286,0.04153731,0.08761723,0.1455312,0.14930125,0.14307098,0.1480611,0.11031728,0.07897574,0.10190332,0.13435242,0.15223107,0.39933509331864775,0.05138377845287323,0.2456119805574417,0.9037225340266273,0.9037225340266273,1.3333035751251425,0.05518508702182167,0.01683943159878254,-27.516584,55.349136,4.55,1
123.05,-4.6601819826,49.66403,3961.46,0.051176514,2314.7478426805,1.98,2.69,3,5.93,4.58,1.06,0.057382495,1.1635796963,0.0039095515,-437.65321034837416,19.1906288023,1705.411499,-0.0000328,0.28248647,-1.6367376,1.16,89,0.4868450491307634,1.5604617538707177,6409.236244225281,0.28248665,0.39783895,-2.3372447e-06,0.1850961,26.105718001303902,24,0.10024041,157.22201413115172,60.894974,19162,61,-14.138027674386247,-1.5193502332629256,7.4958584581074765,4.516868259757757,-0.014827073081688383,0.032613341246843,3.1933503,0.00011581426906721874,0,5.5835856038,3.0608812647,9.8329409127,14.6316851665,8.9247673506,13.9926000673,5.7069178159,5.908734163,9.294763987,5.2360130059,2.2872519341,-91.48404716620688,4.660181982596969,0.39078367,0.2927580341,0.3073359939,0.4191111043,0.3925752932,0.4005368631,0.5493337904,0.4846733961,0.5039658027,0.47367753,0.5747421693,0.6193044333,1.071157089715811,5482324.5,0.4522258937358856,0.5557132363319397,-7.0925612,-7.3834414,-8.015063,-8.514697,-8.491857,-10.728157,-10.728197,0.0162804014980793,0.48758137,0.28530654,0.1545912,0.06886552,0.03627112,0.04007574,0.5376086831092834,0.04781623,0.03317312,0.10019083,0.21502164,0.18235001,0.18743639,0.37638858,0.25753155,0.03221662,0.01908742,0.01404228,0.04529622,0.10083552,0.07935496,0.02334988,0.01325455,0.02235333,0.10493969,0.17623328,0.10484533,0.09795644,0.15342814,0.08118022,0.02232288,0.02641316,0.02621792,0.17787647,0.3598024,0.22537038,0.05441018,0.04677195,0.04459362,0.10831425,0.22467206,0.18142189,0.07569321,0.3658201720273179,0.04751301184296608,0.1563585102558136,4.604200438787719,4.604200438787719,1.6096688879615189,0.064702794975668,0.048801325261592865,-36.05403,58.43221,4.95,1
143.55,-1.1492425132,144.1581,4288.69,0.14245996,2819.2869235267,1.98,1.19,7.23,1.49,8.18,1.13,0.0924521998,1.0608129503,0.037077613,-346.7345163222024,18.4013343696,1739.320983,-0.0001880245,0.9299411,-0.000119787,1.51,41,0.8295856524427953,0.9065134653968437,7226.347969929131,0.9299411,0.83251053,-7.6177384e-05,0.6472124,24.590327362811948,24,0.17554992,138.8880490518576,15.898239,28707,34,-22.69753863785661,1.1173406607941108,8.17624792994271,2.414495183620602,0.009570201716362503,0.32264008282718926,3.3939848,0,3.2233694284,7.8065978343,0.151095442,10.8788718207,32.5358851675,39.3351800554,28.6074036767,0.3021908839,11.9869050617,7.605137245,0,11.4328884412,-8.09594830964548,1.1492425131595276,0.3942417727,0.4915313557,0.3735777497,0.3535947967,0.4671802709,0.3995153589,0.3529372116,0.3733442582,0.4978077926,0.5304979367,0.3885917925,0.346345443,0.9304266843678757,6474693.0,0.47450193762779236,0.5166798830032349,-7.3846593,-7.3363996,-8.306806,-8.254063,-8.06538,-10.178963,-10.178614,0.035662319511175156,0.37087175,0.15012117,0.15618868,0.08860327,0.0893511,0.14114195,0.4982718527317047,0.2778101,0.1906941,0.03673564,0.03406732,0.03347522,0.0617828,0.18198925,0.15886584,0.04088469,0.03815985,0.0382636,0.15860747,0.31344232,0.20075415,0.06189084,0.0853102,0.06382115,0.03712161,0.0510605,0.04910912,0.11207791,0.34352878,0.29017574,0.07644046,0.07412972,0.06957199,0.09324633,0.1275463,0.11658433,0.10020842,0.08673955,0.07156744,0.10748363,0.19957751,0.17320317,0.1501004,0.30931779314122,0.06491383165121078,0.11147545278072357,12.917921776138774,12.917921776138774,1.5399944244690478,0.06286377965820451,0.0368938110768795,-39.80213,59.105648,1.14,1
